movieId,id,title,vote_average,vote_count,runtime,original_language,overview,popularity,genres,runtime_buckets,popularity_norm,vote_average_norm,vote_count_norm,overview_length
160848,337703,The Red Turtle,7.5,1155,81,fr,"The dialogue-less film follows the major life stages of a castaway on a deserted tropical island populated by turtles, crabs and birds.",12.616,"Animation, Drama, Fantasy, Family",medium,0.0400349172713885,0.8410900527083099,0.03348311349470938,22
160872,400411,Satanic,4.274,376,84,en,"Four friends on their way to Coachella stop off in Los Angeles to tour true-crime occult sites, only to encounter a mysterious young runaway who puts them on a terrifying path to ultimate horror.",9.492,"Horror, Mystery, Thriller",medium,0.029626371868940293,0.4793091847033756,0.01090013045368894,34
160954,328387,Nerve,7.045,6555,96,en,"Industrious high school senior Vee Delmonico has had it with living life on the sidelines. When pressured by friends to join the popular online game Nerve, Vee decides to sign up for just one dare in what seems like harmless fun. But as she finds herself caught up in the thrill of the adrenaline-fueled competition partnered with a mysterious stranger, the game begins to take a sinister turn with increasingly dangerous acts, leading her into a high stakes finale that will determine her entire future.",14.439,"Mystery, Adventure, Crime",medium,0.04610878995661996,0.7900639228440058,0.19002754022322077,85
160978,49037,Hellevator,5.553,47,96,ja,"Luchino's routine morning elevator ride up from her subterranean home on level 138 to her school many stories above turns horrific when the elevator operator is ordered to pick up two passengers from floor 99, the maximum security level. What starts as psychological manipulation soon turns wholly physical as both the cruel convicts and Luchino's own dysfunctional past are unleashed. And then every passenger must fight for his or her survival.",4.012,"Science Fiction, Horror",medium,0.011368104005490806,0.6227430750252327,0.0013625163067111175,71
160980,363676,Sully,7.177,6686,96,en,"On 15 January 2009, the world witnessed the 'Miracle on the Hudson' when Captain 'Sully' Sullenberger glided his disabled plane onto the Hudson River, saving the lives of all 155 souls aboard. However, even as Sully was being heralded by the public and the media for his unprecedented feat of aviation skill, an investigation was unfolding that threatened to destroy his reputation and career.",23.191,"Drama, History",medium,0.07526870972685898,0.804867107771672,0.19382519205681983,64
161008,118430,The Forbidden Dance,6.293,87,97,en,"A princess in the Amazon rain forests tries to fight a conglomerate threatening the forests by going to Los Angeles. There she links up with a rich kid who tells her that she must get on television to succeed with her mission. Quick as a wink, the two come up with the idea of winning a lambada dance contest.",6.985,"Romance, Drama",medium,0.021273547501482654,0.7057306268924527,0.002522104652848239,59
161024,404022,Jim Jefferies: Freedumb,7.183,120,86,en,"Returning for a second Netflix comedy special, Jim Jefferies unleashes his famously ferocious black humor to a packed house in Nashville, Tennessee.",3.825,Comedy,medium,0.01074505727365412,0.8055399798138387,0.003478765038411364,22
161032,44510,The Grandmother,6.656,147,34,en,"To escape neglect and abuse from his parents, a young boy plants some strange seeds and they grow into a grandmother.",7.067,"Horror, Animation",short,0.021546755159293395,0.7464393854435348,0.004261487172053921,21
161044,16909,Webmaster,4.868,19,97,en,J.B. (Lars Bom) - an ultra-talented Webmaster of an illicit cyber-domain known for massive amounts of illegal money transfers is captured and is put under suspicion by the cyber-domain boss named Stoiss (Jørgen Kiil) when an intruder hacks into the system and steals the Stoiss’s money. Stoiss sticks a heart controller device on J.B. and gives him 35 hours to find who took his money or he dies.,2.062,Science Fiction,medium,0.0048710926307232,0.5459235168778738,0.0005508044644151327,68
161127,325789,The Infiltrator,6.657,1540,127,en,A U.S Customs official uncovers a massive money laundering scheme involving Pablo Escobar.,13.052,"Crime, Drama, Thriller",long,0.04148758237877243,0.7465515307838959,0.04464415132627917,13
161131,308266,War Dogs,6.901,4498,114,en,"Based on the true story of two young men, David Packouz and Efraim Diveroli, who won a $300 million contract from the Pentagon to arm America's allies in Afghanistan.",35.508,"Comedy, Crime, Drama",medium,0.1163064990104552,0.7739149938320062,0.1303957095231193,29
161290,403232,Vigilante Diaries,4.015,34,107,en,"The Vigilante Diaries is a high octane action-adventure film featuring 90's movie heroes, explosive action, and international espionage. The film revolves around a team of black-ops agents turned crime-fighters, led by a brooding anti-hero, known only as ""The Vigilante."" These jam-packed missions of rescue and revenge take us from the mega-mansions and underbelly of Los Angeles to far away places like Iraq, Armenia, Russia, and The United Kingdom to introduce us to a cast of colorful, dangerous, and hilarious characters. From Beverly Hills filmmaker Mike Hanover, to a trio of Asian femme fatales, to ruthless Armenian mobsters, and at the top, a pair of deep cover super spies hell bent on throwing the world into chaos.",10.462,Action,medium,0.03285821855279905,0.4502635415498486,0.0009856500942165532,116
161354,382322,Batman: The Killing Joke,6.597,1677,77,en,"As Batman hunts for the escaped Joker, the Clown Prince of Crime attacks the Gordon family to prove a diabolical point mirroring his own fall into madness.",19.782,"Action, Animation, Crime, Drama",medium,0.0639106011234832,0.7398228103622295,0.048615741411798814,27
161580,376659,Bad Moms,6.496,3891,100,en,"When three overworked and under-appreciated moms are pushed beyond their limits, they ditch their conventional responsibilities for a jolt of long overdue freedom, fun, and comedic self-indulgence.",17.404,Comedy,medium,0.05598757904697173,0.7284961309857576,0.11279895637048848,27
161582,338766,Hell or High Water,7.304,4128,102,en,A divorced dad and his ex-con brother resort to a desperate scheme in order to save their family's farm in West Texas.,15.749,"Western, Crime, Drama",medium,0.05047344888018179,0.8191095659975328,0.11966951732135092,22
161594,390734,Kingsglaive: Final Fantasy XV,6.775,639,115,ja,"The magical kingdom of Lucis is home to the world’s last remaining Crystal, and the menacing empire of Niflheim is determined to steal it. King Regis of Lucis commands an elite force of soldiers called the Kingsglaive. Wielding their king’s magic, they fight to protect Lucis. As the overwhelming military might of the empire bears down, King Regis is faced with an impossible ultimatum – to marry his son, Prince Noctis to Princess Lunafreya of Tenebrae, captive of Niflheim, and surrender his lands to Niflheim rule.  Although the king concedes, it becomes clear that the empire will stop at nothing to achieve their devious goals, with only the Kingsglaive standing between them and world domination.",19.032,"Animation, Science Fiction, Action",medium,0.06141175059472643,0.7597846809465068,0.018524423829540514,115
161634,300669,Don't Breathe,7.009,6922,89,en,A group of teens break into a blind man's home thinking they'll get away with the perfect crime. They're wrong.,24.908,"Thriller, Horror",medium,0.08098941153735949,0.786026690591006,0.20066676329902886,20
161830,314420,Body,5.162,65,75,en,A night out turns deadly when three girls break into a seemingly empty mansion.,3.615,"Drama, Thriller, Horror",medium,0.010045379125602225,0.5788942469440395,0.0018843310624728222,14
161918,390989,Sharknado 4: The 4th Awakens,4.571,351,85,en,"The new installment of the Sharknado franchise takes place 5 years after Sharknado 3: Oh Hell No! There have been no Sharknados in the intervening years, but now they’re appearing again in unexpected ways.",9.256,"Comedy, Science Fiction",medium,0.02884006690255816,0.5126163507906246,0.01017538773735324,34
161922,376660,The Edge of Seventeen,7.174,3833,105,en,"Two high school girls are best friends until one dates the other's older brother, who is totally his sister's nemesis.",20.798,"Comedy, Drama",medium,0.06729571063977237,0.8045306717505888,0.11111755326858964,20
161966,337674,Elle,6.659,1717,130,fr,"When Michèle, the CEO of a gaming software company, is attacked in her home by an unknown assailant, she refuses to let it alter her precisely ordered life. She manages crises involving family, all the while becoming engaged in a game of cat and mouse with her stalker.",9.34,"Drama, Thriller",long,0.029119938161778918,0.7467758214646182,0.04977532975793593,48
162082,396535,Train to Busan,7.8,6694,118,ko,"When a zombie virus pushes Korea into a state of emergency, those trapped on an express train to Busan must fight for their own survival.",49.553,"Horror, Thriller, Action, Adventure",medium,0.163101639912307,0.8747336548166423,0.19405710972604726,25
162344,376482,Tom Segura: Mostly Stories,7.06,67,73,en,"The bearded, bawdy, and comically bitter Tom Segura gets real about body piercings, the ""Area 51"" of men's bodies, and the lie he told Mike Tyson.",3.448,Comedy,medium,0.009488968407865716,0.7917461029494224,0.0019423104797796783,26
162350,333484,The Magnificent Seven,6.418,5545,132,en,"Looking to mine for gold, greedy industrialist Bartholomew Bogue seizes control of the Old West town of Rose Creek. With their lives in jeopardy, Emma Cullen and other desperate residents turn to bounty hunter Sam Chisolm for help. Chisolm recruits an eclectic group of gunslingers to take on Bogue and his ruthless henchmen. With a deadly showdown on the horizon, the seven mercenaries soon find themselves fighting for more than just money once the bullets start to fly.",33.557,"Adventure, Action, Western",long,0.10980615583498259,0.7197487944375911,0.16074793448325844,78
162414,376867,Moonlight,7.392,6641,111,en,"The tender, heartbreaking story of a young man’s struggle to find himself, told across three defining chapters in his life as he experiences the ecstasy, pain, and beauty of falling in love, while grappling with his own sexuality.",16.748,Drama,medium,0.05380191778448581,0.8289783559493104,0.19252065516741557,38
